"","room","userID","message","time","batch","round","X_id","createdAt","updatedAt"
"141","A","NDyPHAPp-WiyntvlAAAU","This hit makes me want to get into marketing lol.",277.139,1534287515706,2,"VxVetvBZfsKCqA5J","2018-08-14T23:31:34.938Z","2018-08-14T23:31:34.938Z"
"142","A","wIjG-SwuIKJiLA4UAAAq","A modern twist on the fountain pen, sleekly designed to help you stand out",335.305,1534287515706,0,"WI241nUz6XoIk0zF","2018-08-14T23:13:01.960Z","2018-08-14T23:13:01.960Z"
"143","B","dzTfvhlQxdUaSiKFAAAe","Good work people ",270.94,1534287515706,1,"WUkXc4vK70cQOzAY","2018-08-14T23:22:02.303Z","2018-08-14T23:22:02.303Z"
"144","A","_rd538HxdAqf-w0BAAAl","Since you can wear it anywhere and in any situation you don't have to sacrifice anything",205.24,1534287515706,2,"X24RpaAFg8xQ576x","2018-08-14T23:30:23.038Z","2018-08-14T23:30:23.038Z"
"145","A","NDyPHAPp-WiyntvlAAAU","that one was easy ;P",239.428,1534287515706,2,"Xiw92AuXivvAwlJl","2018-08-14T23:30:57.227Z","2018-08-14T23:30:57.227Z"
"146","B","oSdk9RorppWj6MDiAAAz","hi",58.985,1534287515706,0,"Xxud1hCRUqKYrSXY","2018-08-14T23:08:25.640Z","2018-08-14T23:08:25.640Z"
"147","A","Ew-wme2ssUwbICXwAABE","any other idea?",257.305,1534287515706,1,"YJ8xjumFbzj755R4","2018-08-14T23:21:48.668Z","2018-08-14T23:21:48.668Z"
"148","A","_rd538HxdAqf-w0BAAAl","Maybe Express yourself not by what you write but by what you write with ",325.73,1534287515706,0,"YJOBeAQsrm4mbgBN","2018-08-14T23:12:52.385Z","2018-08-14T23:12:52.385Z"
"149","C","cPy2UpUwZL7L13pxAAA9","Hey",20.486,1534287515706,2,"YOpYG9XXPaC1G9Yq","2018-08-14T23:27:18.284Z","2018-08-14T23:27:18.284Z"
"150","B","oSdk9RorppWj6MDiAAAz","Kosmos - magnetic and magnificent",166.243,1534287515706,0,"Z2lrEouSrYw1xHCa","2018-08-14T23:10:12.897Z","2018-08-14T23:10:12.897Z"
"151","C","JqmKck6Txg3VkNbTAAA5","how about- worry less, carry the projka pouches!",211.307,1534287515706,1,"Z6lGeJuD2qZFq3mD","2018-08-14T23:21:02.670Z","2018-08-14T23:21:02.670Z"
"152","C","dzTfvhlQxdUaSiKFAAAe","Hi",92.04,1534287515706,0,"ZVR0uJfe1E93XJCS","2018-08-14T23:08:58.695Z","2018-08-14T23:08:58.695Z"
"153","C","JqmKck6Txg3VkNbTAAA5","we have to shorten it a little",300.768,1534287515706,1,"a94yL3fj1sYnT2hg","2018-08-14T23:22:32.131Z","2018-08-14T23:22:32.131Z"
"154","A","NDyPHAPp-WiyntvlAAAU","!A modern twist on the fountain pen, sleekly designed to help you stand out",477.73,1534287515706,0,"aUc17yyK5GO1ppOh","2018-08-14T23:15:24.384Z","2018-08-14T23:15:24.384Z"
"155","A","NDyPHAPp-WiyntvlAAAU","that's not bad",211.288,1534287515706,1,"asLpU21Ss0TRUKzX","2018-08-14T23:21:02.652Z","2018-08-14T23:21:02.652Z"
"156","B","wIjG-SwuIKJiLA4UAAAq","exactly",305.837,1534287515706,1,"bwpMFMpZbwcDi7vX","2018-08-14T23:22:37.201Z","2018-08-14T23:22:37.201Z"
"157","C","JqmKck6Txg3VkNbTAAA5","sounds good",330.798,1534287515706,2,"cG190fqo0dQ9Wo0W","2018-08-14T23:32:28.596Z","2018-08-14T23:32:28.596Z"
"158","A","NDyPHAPp-WiyntvlAAAU","has left the chatroom",545.723,1534287515706,3,"cH2m5lJ2siGyy7Yh","2018-08-14T23:36:03.522Z","2018-08-14T23:36:03.522Z"
"159","B","wIjG-SwuIKJiLA4UAAAq","not usre",328.333,1534287515706,1,"cXGHEMVJf7YO8zsH","2018-08-14T23:22:59.696Z","2018-08-14T23:22:59.696Z"
"160","C","JqmKck6Txg3VkNbTAAA5","what about no more worry, let projka carry the rest",321.507,1534287515706,1,"ctjzwhpKctFF8qzN","2018-08-14T23:22:52.870Z","2018-08-14T23:22:52.870Z"
"161","B","wIjG-SwuIKJiLA4UAAAq","That's what we need",254.629,1534287515706,1,"cuOQN9zVkfOuL5iX","2018-08-14T23:21:45.992Z","2018-08-14T23:21:45.992Z"
"162","A","_rd538HxdAqf-w0BAAAl","It's lightweight, functional, and sleek, yes wIjG-SwuIKJiLA4UAAAq ",161.406,1534287515706,0,"dHFGjkM3Kddu69ZS","2018-08-14T23:10:08.061Z","2018-08-14T23:10:08.061Z"
"163","B","oSdk9RorppWj6MDiAAAz","I like that",135.067,1534287515706,0,"dkTQ2FbirbRyl3cE","2018-08-14T23:09:41.722Z","2018-08-14T23:09:41.722Z"
"164","B","Ew-wme2ssUwbICXwAABE","has left the chatroom",144.959,1534287515706,2,"eIp4GuFKaJAxQVg6","2018-08-14T23:29:22.758Z","2018-08-14T23:29:22.758Z"
"165","B","ja7JLhlLHNar2f70AABC","great work everyone",312.965,1534287515706,1,"eQk3GadOx1rT46Xr","2018-08-14T23:22:44.328Z","2018-08-14T23:22:44.328Z"
"166","C","JqmKck6Txg3VkNbTAAA5","I agree",131.486,1534287515706,1,"eQklretBCNEqWrqF","2018-08-14T23:19:42.850Z","2018-08-14T23:19:42.850Z"
"167","B","oSdk9RorppWj6MDiAAAz","me too!  I want one",314.875,1534287515706,0,"eYaBxz3NWrIq5xhh","2018-08-14T23:12:41.529Z","2018-08-14T23:12:41.529Z"
"168","A","NDyPHAPp-WiyntvlAAAU","How about, A modern person needs a modern pen. or something like that.",288.851,1534287515706,0,"eadEGSt05AWz08kD","2018-08-14T23:12:15.506Z","2018-08-14T23:12:15.506Z"
"169","A","NDyPHAPp-WiyntvlAAAU","Stay Organized, and Protect.",435.542,1534287515706,1,"ekkvFnfJ7fvj3sub","2018-08-14T23:24:46.905Z","2018-08-14T23:24:46.905Z"
"170","B","dzTfvhlQxdUaSiKFAAAe","Yes",88.894,1534287515706,1,"fyX4v9fBwg7qsQs2","2018-08-14T23:19:00.258Z","2018-08-14T23:19:00.258Z"
"171","B","dzTfvhlQxdUaSiKFAAAe","Lets do it",273.997,1534287515706,1,"g9tFLnoGG5gVqu24","2018-08-14T23:22:05.361Z","2018-08-14T23:22:05.361Z"
"172","A","_rd538HxdAqf-w0BAAAl","Same. I'm enjoying this a lot more than I thought I would.",291.714,1534287515706,2,"gtKSnEytrFGBB3Bo","2018-08-14T23:31:49.512Z","2018-08-14T23:31:49.512Z"
"173","A","NDyPHAPp-WiyntvlAAAU","or something",65.184,1534287515706,2,"h0BjZXQMijPZhCc1","2018-08-14T23:28:02.983Z","2018-08-14T23:28:02.983Z"
"174","C","dzTfvhlQxdUaSiKFAAAe","Make your mark with Smart Pen? ",366.473,1534287515706,0,"hMCpwFJWQ9UsxuoH","2018-08-14T23:13:33.128Z","2018-08-14T23:13:33.128Z"
"175","B","ja7JLhlLHNar2f70AABC","with ""want to buy"" words such as irresistible is great too it would work",291.439,1534287515706,1,"hOWK5oEoB2ceyFsM","2018-08-14T23:22:22.803Z","2018-08-14T23:22:22.803Z"
"176","A","_rd538HxdAqf-w0BAAAl","Lion, do you want to copy and paste when it's time?",368.867,1534287515706,2,"hcrKefEqM9szdzrZ","2018-08-14T23:33:06.666Z","2018-08-14T23:33:06.666Z"
"177","C","dzTfvhlQxdUaSiKFAAAe","!Make your mark with Smart Pen",468.815,1534287515706,0,"hzJC5FGuP0lHZK9k","2018-08-14T23:15:15.470Z","2018-08-14T23:15:15.470Z"
"178","A","Ew-wme2ssUwbICXwAABE","Hi everyone",22.562,1534287515706,1,"i54nQFDbX1zg9yKm","2018-08-14T23:17:53.925Z","2018-08-14T23:17:53.925Z"
"179","B","ja7JLhlLHNar2f70AABC","Well this would keep my things safe in the harsh Wisconsin sonw storms",87.557,1534287515706,1,"i8vzboy6h4xu5Yg1","2018-08-14T23:18:58.921Z","2018-08-14T23:18:58.921Z"
"180","C","JqmKck6Txg3VkNbTAAA5","!Time for Bold and Beautiful",438.032,1534287515706,2,"iP1HACXXZqjyF3Ih","2018-08-14T23:34:15.831Z","2018-08-14T23:34:15.831Z"
"181","B","wIjG-SwuIKJiLA4UAAAq","rigt",301.869,1534287515706,1,"ipDbh8E1mZEk0hzK","2018-08-14T23:22:33.233Z","2018-08-14T23:22:33.233Z"
"182","B","dzTfvhlQxdUaSiKFAAAe","The power pouch?",112.081,1534287515706,1,"j3vmPuslt9ob1PqG","2018-08-14T23:19:23.445Z","2018-08-14T23:19:23.445Z"
"183","A","NDyPHAPp-WiyntvlAAAU","both of those are good.",344.173,1534287515706,0,"jAw9WlYvkjKxoqq1","2018-08-14T23:13:10.827Z","2018-08-14T23:13:10.827Z"
"184","A","_rd538HxdAqf-w0BAAAl","I agree. Initially I thought it being magnetic was important, but I don't think it really is",137.406,1534287515706,0,"jUGNpXyHo2oLYqk8","2018-08-14T23:09:44.060Z","2018-08-14T23:09:44.060Z"
"185","C","dzTfvhlQxdUaSiKFAAAe","exact :)",408.446,1534287515706,0,"jafUD5elLMQi1cdN","2018-08-14T23:14:15.101Z","2018-08-14T23:14:15.101Z"
"186","C","JqmKck6Txg3VkNbTAAA5","how about success is at your fingertips. the only pen of choice.",216.75,1534287515706,0,"jfKBtcMvjfqXbSDJ","2018-08-14T23:11:03.404Z","2018-08-14T23:11:03.404Z"
"187","C","dzTfvhlQxdUaSiKFAAAe","it is 30 characters",404.912,1534287515706,0,"jqGOaNvsYohFpfpX","2018-08-14T23:14:11.566Z","2018-08-14T23:14:11.566Z"
"188","A","NDyPHAPp-WiyntvlAAAU","that's 28",437.161,1534287515706,1,"jxBwN1ommqlEfRmf","2018-08-14T23:24:48.525Z","2018-08-14T23:24:48.525Z"
"189","C","JqmKck6Txg3VkNbTAAA5","no more worries, let projka carry the rest?",378.848,1534287515706,1,"kGedIyTyl5nSYEEy","2018-08-14T23:23:50.212Z","2018-08-14T23:23:50.212Z"
"190","B","Ew-wme2ssUwbICXwAABE","Looks like a good pen. ",80.165,1534287515706,0,"kgtXYsnzNqDsYP9U","2018-08-14T23:08:46.819Z","2018-08-14T23:08:46.819Z"
"191","C","dzTfvhlQxdUaSiKFAAAe","Hello",9.179,1534287515706,2,"lQy5TwqAbZAtZ6VT","2018-08-14T23:27:06.978Z","2018-08-14T23:27:06.978Z"
"192","C","JqmKck6Txg3VkNbTAAA5","hi",47.221,1534287515706,1,"lfkDRj9bQ7ArM9Fz","2018-08-14T23:18:18.584Z","2018-08-14T23:18:18.584Z"
"193","C","_rd538HxdAqf-w0BAAAl"," I like that. I was thinking of starting it with something like ""You have enough to worry about, let projka carry the rest.""",255.463,1534287515706,1,"lzlunoPqCFrdGZHQ","2018-08-14T23:21:46.826Z","2018-08-14T23:21:46.826Z"
"194","C","dzTfvhlQxdUaSiKFAAAe","beautiful is catchy",324.97,1534287515706,2,"m2V9NvvnE3bTeVeh","2018-08-14T23:32:22.769Z","2018-08-14T23:32:22.769Z"
"195","B","wIjG-SwuIKJiLA4UAAAq","I say we go with it",258.091,1534287515706,1,"mELogWLiTczZNON9","2018-08-14T23:21:49.455Z","2018-08-14T23:21:49.455Z"
"196","A","wIjG-SwuIKJiLA4UAAAq","Express yourself not by what you write, but by what you write.   A modern twist on the fountain pen,sleekly designed to help you stand out.",474.328,1534287515706,0,"mOt0KN2Hcef2u4TT","2018-08-14T23:15:20.982Z","2018-08-14T23:15:20.982Z"
"197","C","cPy2UpUwZL7L13pxAAA9","Hi",96.242,1534287515706,0,"mRrCfG096kJVGqSU","2018-08-14T23:09:02.896Z","2018-08-14T23:09:02.896Z"
"198","A","NDyPHAPp-WiyntvlAAAU","would love to work those both in there.",105.377,1534287515706,2,"mlv48E9JLYbBA00u","2018-08-14T23:28:43.176Z","2018-08-14T23:28:43.176Z"
"199","C","JqmKck6Txg3VkNbTAAA5","I think it needs to be 30 characters",282.95,1534287515706,1,"n3gfhxAxYbxfCLiO","2018-08-14T23:22:14.314Z","2018-08-14T23:22:14.314Z"
"200","B","ja7JLhlLHNar2f70AABC","Would keep my phone safe in the rain as well",121.616,1534287515706,1,"nP5NvmtWd1QQx2uB","2018-08-14T23:19:32.980Z","2018-08-14T23:19:32.980Z"
"201","C","JqmKck6Txg3VkNbTAAA5","that sounds good",365.198,1534287515706,1,"nQQtNIOH95wHuybm","2018-08-14T23:23:36.562Z","2018-08-14T23:23:36.562Z"
"202","A","cPy2UpUwZL7L13pxAAA9","can't think of any",279.264,1534287515706,1,"nb49QSo0bYz9bcN6","2018-08-14T23:22:10.628Z","2018-08-14T23:22:10.628Z"
"203","A","NDyPHAPp-WiyntvlAAAU","Style with no sacrifice. ",144.514,1534287515706,2,"oLXfciaNclGQdfc5","2018-08-14T23:29:22.313Z","2018-08-14T23:29:22.313Z"
"204","A","_rd538HxdAqf-w0BAAAl","Sounds great to me",229.622,1534287515706,2,"oUs4avuuDjalFQPT","2018-08-14T23:30:47.421Z","2018-08-14T23:30:47.421Z"
"205","C","dzTfvhlQxdUaSiKFAAAe","?",276.954,1534287515706,0,"oUyOyv70LXDuhik9","2018-08-14T23:12:03.609Z","2018-08-14T23:12:03.609Z"
"206","C","_rd538HxdAqf-w0BAAAl","You're right. I keep forgetting about that.",301.084,1534287515706,1,"odGOFucGijkDY35X","2018-08-14T23:22:32.448Z","2018-08-14T23:22:32.448Z"
"207","A","_rd538HxdAqf-w0BAAAl","That's a good idea. I like that",258.419,1534287515706,0,"oiHhFut1U3obOlhD","2018-08-14T23:11:45.074Z","2018-08-14T23:11:45.074Z"
"208","B","oSdk9RorppWj6MDiAAAz","oh, you weren't talking to me, sorry",302.431,1534287515706,0,"pDOQuA9y9ps6ndDn","2018-08-14T23:12:29.087Z","2018-08-14T23:12:29.087Z"
"209","C","cPy2UpUwZL7L13pxAAA9","cool",340.03,1534287515706,2,"pMVCQb94T65cOuYt","2018-08-14T23:32:37.829Z","2018-08-14T23:32:37.829Z"
"210","C","dzTfvhlQxdUaSiKFAAAe","Ok",344.21,1534287515706,0,"pe3stuZUALmD5Cjm","2018-08-14T23:13:10.865Z","2018-08-14T23:13:10.865Z"
"211","C","JqmKck6Txg3VkNbTAAA5","has left the chatroom",537.29,1534287515706,3,"pkb56VQWM1Ie6dRN","2018-08-14T23:35:55.088Z","2018-08-14T23:35:55.088Z"
"212","C","cPy2UpUwZL7L13pxAAA9","has left the chatroom",568.199,1534287515706,3,"pz9OpqECeQJzPyQo","2018-08-14T23:36:25.997Z","2018-08-14T23:36:25.997Z"
"213","B","dzTfvhlQxdUaSiKFAAAe","The irresistible power pouch? ",206.364,1534287515706,1,"q3YqghVMg7lkjx2l","2018-08-14T23:20:57.727Z","2018-08-14T23:20:57.727Z"
"214","A","NDyPHAPp-WiyntvlAAAU","I don't know how to say it, but talk about how it takes away worrying about what's inside so that you can focus on other things",197.882,1534287515706,1,"qTgfeD6hQ0wzSyuX","2018-08-14T23:20:49.246Z","2018-08-14T23:20:49.246Z"
"215","B","ja7JLhlLHNar2f70AABC","hello all",36.854,1534287515706,2,"qx6xF8QmxUAOkvn6","2018-08-14T23:27:34.652Z","2018-08-14T23:27:34.652Z"
"216","C","dzTfvhlQxdUaSiKFAAAe","?",232.851,1534287515706,2,"sFmTnOBMr7oCni1T","2018-08-14T23:30:50.649Z","2018-08-14T23:30:50.649Z"
"217","B","ja7JLhlLHNar2f70AABC","very nice watch",42.941,1534287515706,2,"sQEYFRVD2xXBCGNi","2018-08-14T23:27:40.740Z","2018-08-14T23:27:40.740Z"
"218","A","wIjG-SwuIKJiLA4UAAAq","Agreed",89.15,1534287515706,2,"sYukBu0IYg5HynGx","2018-08-14T23:28:26.949Z","2018-08-14T23:28:26.949Z"
"219","B","ja7JLhlLHNar2f70AABC","I think we should go with that one it that ok team ?",263.465,1534287515706,2,"tN6MHEfAsBOl21ts","2018-08-14T23:31:21.264Z","2018-08-14T23:31:21.264Z"
"220","C","cPy2UpUwZL7L13pxAAA9","Excellence rewritten",129.623,1534287515706,0,"tWKlFGXsZ4mn8mIJ","2018-08-14T23:09:36.278Z","2018-08-14T23:09:36.278Z"
"221","A","wIjG-SwuIKJiLA4UAAAq","The word sleek comes to mind",151.46,1534287515706,0,"uETLOeC9H3M03qRQ","2018-08-14T23:09:58.114Z","2018-08-14T23:09:58.114Z"
"222","B","wIjG-SwuIKJiLA4UAAAq","lol",370.75,1534287515706,1,"uHTusIMR5BmdQsvo","2018-08-14T23:23:42.113Z","2018-08-14T23:23:42.113Z"
"223","B","dzTfvhlQxdUaSiKFAAAe","We need to wait for the final call?",319.225,1534287515706,1,"uNk9TCzyU2a08xoa","2018-08-14T23:22:50.588Z","2018-08-14T23:22:50.588Z"
"224","A","Ew-wme2ssUwbICXwAABE","I like that",111.217,1534287515706,1,"udTLf41P5PCWsjsM","2018-08-14T23:19:22.580Z","2018-08-14T23:19:22.580Z"
"225","A","cPy2UpUwZL7L13pxAAA9","good one",314.18,1534287515706,1,"uhfH0YXCwsWhr6og","2018-08-14T23:22:45.543Z","2018-08-14T23:22:45.543Z"
"226","A","_rd538HxdAqf-w0BAAAl","If you're happy I like yours as is, wIjG-SwuIKJiLA4UAAAq ",410.047,1534287515706,0,"v54YSIN0TWgaqTig","2018-08-14T23:14:16.702Z","2018-08-14T23:14:16.702Z"
"227","A","NDyPHAPp-WiyntvlAAAU","Express your style without sacrificing ..",132.961,1534287515706,2,"vC9qPJdVuPq9Wcmt","2018-08-14T23:29:10.759Z","2018-08-14T23:29:10.759Z"
"228","C","_rd538HxdAqf-w0BAAAl","When it's time do you want to copy and paste or do you want me to? Last round the clock ran out just as we pasted",406.644,1534287515706,1,"vD7jiNdQJQ1RqRwJ","2018-08-14T23:24:18.007Z","2018-08-14T23:24:18.007Z"
"229","A","NDyPHAPp-WiyntvlAAAU","Yep, wanna go with that?",223.687,1534287515706,2,"vNyoRQDqXASI7jrV","2018-08-14T23:30:41.485Z","2018-08-14T23:30:41.485Z"
"230","C","JqmKck6Txg3VkNbTAAA5","time for greatness, be bold with pilot",158.982,1534287515706,2,"vXbQlwYFiHZAVO0q","2018-08-14T23:29:36.780Z","2018-08-14T23:29:36.780Z"
"231","B","wIjG-SwuIKJiLA4UAAAq","hmmm",203.318,1534287515706,1,"vaxetdExfhyieW5g","2018-08-14T23:20:54.682Z","2018-08-14T23:20:54.682Z"
"232","A","Ew-wme2ssUwbICXwAABE","!protect what's important",456.631,1534287515706,1,"vp3knrNIctvgrJED","2018-08-14T23:25:07.995Z","2018-08-14T23:25:07.995Z"
"233","C","cPy2UpUwZL7L13pxAAA9","!Make your mark with Smart Pen",476.418,1534287515706,0,"w9A5bPNPJpSBNTte","2018-08-14T23:15:23.073Z","2018-08-14T23:15:23.073Z"
"234","C","dzTfvhlQxdUaSiKFAAAe","It was a pleasure working with you, JqmKck6Txg3VkNbTAAA5 and cPy2UpUwZL7L13pxAAA9 :)",359.381,1534287515706,2,"wI4AmrL6kSawrhGd","2018-08-14T23:32:57.180Z","2018-08-14T23:32:57.180Z"
"235","B","wIjG-SwuIKJiLA4UAAAq","So may be we focus on the waterproof aspect of it?",75.274,1534287515706,1,"xHNJjW9bmUZPXDrH","2018-08-14T23:18:46.638Z","2018-08-14T23:18:46.638Z"
"236","C","cPy2UpUwZL7L13pxAAA9","Good",215.666,1534287515706,2,"xbhar64LvpitDmTw","2018-08-14T23:30:33.464Z","2018-08-14T23:30:33.464Z"
"237","C","dzTfvhlQxdUaSiKFAAAe","Time for Bold and Beautiful",232.163,1534287515706,2,"xoE93iod2imhsJC4","2018-08-14T23:30:49.962Z","2018-08-14T23:30:49.962Z"
"238","B","Ew-wme2ssUwbICXwAABE","I like that. did you see the video? Ew-wme2ssUwbICXwAABE ",204.923,1534287515706,0,"xsfsCwJHyVzCxLBb","2018-08-14T23:10:51.578Z","2018-08-14T23:10:51.578Z"
"239","C","_rd538HxdAqf-w0BAAAl","Great, thanks",421.308,1534287515706,1,"y0Ph24ES4PxHXtYr","2018-08-14T23:24:32.672Z","2018-08-14T23:24:32.672Z"
"240","C","dzTfvhlQxdUaSiKFAAAe","has left the chatroom",611.556,1534287515706,3,"ybwxzzlnncoePPED","2018-08-14T23:37:09.354Z","2018-08-14T23:37:09.354Z"
"241","A","wIjG-SwuIKJiLA4UAAAq","It can all be combined",381.733,1534287515706,0,"ypYCeb24wBvzkX26","2018-08-14T23:13:48.387Z","2018-08-14T23:13:48.387Z"
"242","A","wIjG-SwuIKJiLA4UAAAq","And I love the word rugged",100.952,1534287515706,2,"yrdKQOjKKe3qwBC5","2018-08-14T23:28:38.751Z","2018-08-14T23:28:38.751Z"
"243","B","wIjG-SwuIKJiLA4UAAAq","!The irresistible power pouch ",441.191,1534287515706,1,"ywmS6AnnYaimw1WM","2018-08-14T23:24:52.555Z","2018-08-14T23:24:52.555Z"
"244","B","Ew-wme2ssUwbICXwAABE","me too. I was talking to everyone. how about: modern and elegant touch?",347.448,1534287515706,0,"z4JpnmGPbuImxryT","2018-08-14T23:13:14.103Z","2018-08-14T23:13:14.103Z"
"245","B","dzTfvhlQxdUaSiKFAAAe","!The irresistible power pouch",338.463,1534287515706,1,"zVTCZP50F1RT9UWP","2018-08-14T23:23:09.827Z","2018-08-14T23:23:09.827Z"
"246","C","cPy2UpUwZL7L13pxAAA9","!Time for Bold and Beautiful",453.963,1534287515706,2,"zmTwBIiopKP3wwFU","2018-08-14T23:34:31.761Z","2018-08-14T23:34:31.761Z"
"247","C","dzTfvhlQxdUaSiKFAAAe","Can we use",118.755,1534287515706,0,"znPkIY8RvtnhrHpA","2018-08-14T23:09:25.410Z","2018-08-14T23:09:25.410Z"
"248","C","cJRnfEjBZWL0CLRJAAAC","Power of connection",579.827,1534356049092,0,"0GbihDPo4R7Cy9sl","2018-08-15T18:19:04.076Z","2018-08-15T18:19:04.076Z"
"249","C","_dgzca7kBRAr_nSlAAAJ","Oh gosh, vote time!  everyone pick a fave",564.211,1534356049092,0,"0IMgs68cgJhs6mV5","2018-08-15T18:18:48.459Z","2018-08-15T18:18:48.459Z"
"250","B","oRBJGgBv0GAcYJYtAAAT","doh, scroll.  thanks, cdQ8K-db8r_WXxkQAAAX  what names.  ",352.095,1534356049092,0,"0ZePIIGNKiVDyQGp","2018-08-15T18:15:16.344Z","2018-08-15T18:15:16.344Z"
"251","B","oRBJGgBv0GAcYJYtAAAT","i don't see a timer, so i'm not sure how much time we have left.  any other suggestions?",301.319,1534356049092,0,"0eKktvxaDeBWe7Zh","2018-08-15T18:14:25.568Z","2018-08-15T18:14:25.568Z"
"252","A","5Awnwep__4Klx5P2AAAN","right",247.712,1534356049092,2,"14LFi01h1sreMk11","2018-08-15T18:36:57.538Z","2018-08-15T18:36:57.538Z"
"253","C","cJRnfEjBZWL0CLRJAAAC","They do, up at the top",479.873,1534356049092,2,"1DVwAaAvKW4q6brd","2018-08-15T18:40:49.700Z","2018-08-15T18:40:49.700Z"
"254","A","k1BN8_queJijeF2VAAAi","! Simple yet exclusive just 4 U",588.778,1534356049092,0,"1TvQnKffjVQI1dYn","2018-08-15T18:19:13.027Z","2018-08-15T18:19:13.027Z"
"255","A","5Awnwep__4Klx5P2AAAN","It looked very precise too which is nice",332.241,1534356049092,0,"1g8YeqeDczqW4lzb","2018-08-15T18:14:56.489Z","2018-08-15T18:14:56.489Z"
"256","B","_dgzca7kBRAr_nSlAAAJ","gotta start somewhere :)",200.676,1534356049092,1,"1taQ6DcwpytNqhuf","2018-08-15T18:24:59.387Z","2018-08-15T18:24:59.387Z"
"257","A","5Awnwep__4Klx5P2AAAN","with no smudges or smears",506.604,1534356049092,0,"2LlMImol83i4jp2Y","2018-08-15T18:17:50.852Z","2018-08-15T18:17:50.852Z"
"258","C","_dgzca7kBRAr_nSlAAAJ","Oh duh, just saw it....  It's scrolled halfway invisible the way I'm scolled *facepalm*",512.891,1534356049092,2,"2vfdU5HSOYKOGbDr","2018-08-15T18:41:22.717Z","2018-08-15T18:41:22.717Z"
"259","","uHsqkd6647k_Tqk0AAAf","English.",1534356563.454,1534356049092,0,"315fkMjME8Z5vh0T","2018-08-15T18:09:23.458Z","2018-08-15T18:09:23.458Z"
"260","A","BWHlzXjYcf1616EzAAAD","Beauty and utility united.",142.384,1534356049092,1,"316uQoIkD5kURQX4","2018-08-15T18:24:01.094Z","2018-08-15T18:24:01.094Z"
"261","D","uHsqkd6647k_Tqk0AAAf","Simply tough",249.624,1534356049092,1,"3EyHa1yTrynL8Qcf","2018-08-15T18:25:48.335Z","2018-08-15T18:25:48.335Z"
"262","B","_dgzca7kBRAr_nSlAAAJ","the 'your life' version is more action oriented, so that may be better.  Vote time?",489.35,1534356049092,1,"3ralcv4eKxUPqkRM","2018-08-15T18:29:48.061Z","2018-08-15T18:29:48.061Z"
"263","D","uHsqkd6647k_Tqk0AAAf","I'm for it.  I can't think of anything.",532.953,1534356049092,1,"401EXNklK3vZoAlr","2018-08-15T18:30:31.664Z","2018-08-15T18:30:31.664Z"
"264","B","d2VgBLffCXkFR6LOAAAc","Write with Power; The Kosmos ink Pen's innovative and elegant design for elegant prose ",507.789,1534356049092,0,"40IahmDBwxz8i2e6","2018-08-15T18:17:52.037Z","2018-08-15T18:17:52.037Z"
"265","A","VnOGWtl52WzvQhDoAAAb","has left the chatroom",89.266,1534356049092,0,"4BD0GRw82GPIM025","2018-08-15T18:10:53.515Z","2018-08-15T18:10:53.515Z"
"266","B","oRBJGgBv0GAcYJYtAAAT","Stylish, Rugged, Affordable",315.845,1534356049092,2,"4E8s0Mu1XtaVVmTc","2018-08-15T18:38:05.672Z","2018-08-15T18:38:05.672Z"
"267","D","d2VgBLffCXkFR6LOAAAc","Organized on the go",192.202,1534356049092,1,"4YNL0HC9EysiVBM1","2018-08-15T18:24:50.912Z","2018-08-15T18:24:50.912Z"
"268","B","cdQ8K-db8r_WXxkQAAAX","Organize your life. Simply.",261.412,1534356049092,1,"4gcYBcuHSUTuMOC4","2018-08-15T18:26:00.123Z","2018-08-15T18:26:00.123Z"
"269","C","d6D8XZ7LZbCT4ituAAAI","were running out of time, your fav?",377.358,1534356049092,1,"53gGgG36YV1Sz9T6","2018-08-15T18:27:56.069Z","2018-08-15T18:27:56.069Z"
"270","B","oRBJGgBv0GAcYJYtAAAT","Yes,",389.937,1534356049092,2,"5WwMqbNGgw1vzzLE","2018-08-15T18:39:19.763Z","2018-08-15T18:39:19.763Z"
"271","D","ZZ7vW4iWs8pYLmoMAAAR","Beautiful Simple Timeless Writing Elegance",145.426,1534356049092,0,"5dVwiDR216rsPPum","2018-08-15T18:11:49.676Z","2018-08-15T18:11:49.676Z"
"272","C","oRBJGgBv0GAcYJYtAAAT","you know, since her bag was bottomless....",239.51,1534356049092,1,"5yZ4t0MBWkRvlPle","2018-08-15T18:25:38.220Z","2018-08-15T18:25:38.220Z"
"273","A","k1BN8_queJijeF2VAAAi","I like how it is make from titanium ",274.325,1534356049092,0,"64p1YHuxHMbUR6pv","2018-08-15T18:13:58.574Z","2018-08-15T18:13:58.574Z"
"274","B","oRBJGgBv0GAcYJYtAAAT","W.",584.022,1534356049092,0,"6JW6RyBWxZFNh63z","2018-08-15T18:19:08.271Z","2018-08-15T18:19:08.271Z"
"275","A","5Awnwep__4Klx5P2AAAN","that guy was able to write music with it",338.941,1534356049092,0,"6WVll4Du7EpfsfV0","2018-08-15T18:15:03.189Z","2018-08-15T18:15:03.189Z"
"276","A","5Awnwep__4Klx5P2AAAN","which when it comes to ink drying out that's a good thing",258.033,1534356049092,0,"6h4iN8TPgARkLedy","2018-08-15T18:13:42.282Z","2018-08-15T18:13:42.282Z"
